NomeBot;IdOrdem;Data;Odd;Stake;PLR
VOVO FORA [1.01 - 1.10];299957525824;2023-03-16;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];300096980667;2023-03-17;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];300135517878;2023-03-18;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];300204826811;2023-03-18;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];300205142257;2023-03-18;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];300206270018;2023-03-18;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];300239242034;2023-03-18;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];300239604918;2023-03-18;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];300239751343;2023-03-18;1.1;2;0.187
VOVO FORA [1.01 - 1.10];300240631338;2023-03-18;1.17;2;-0.18
VOVO FORA [1.01 - 1.10];300241451321;2023-03-18;1.12;2;-0.12
VOVO FORA [1.01 - 1.10];300292071532;2023-03-18;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];300392001750;2023-03-19;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];300457486633;2023-03-19;1.04;2;-0.43
VOVO FORA [1.01 - 1.10];300470903331;2023-03-20;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];301077299930;2023-03-26;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];301082009336;2023-03-26;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];301203120194;2023-03-27;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];301565003112;2023-03-31;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];301681146258;2023-04-01;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];301773114528;2023-04-01;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];301773116685;2023-04-01;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];301775110320;2023-04-01;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];301776353304;2023-04-01;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];301821982391;2023-04-01;1.02;2;0
VOVO FORA [1.01 - 1.10];301846654037;2023-04-02;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];301941704680;2023-04-02;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];301997656136;2023-04-02;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];302090070964;2023-04-03;1.03;2;-0.32
VOVO FORA [1.01 - 1.10];302291528241;2023-04-05;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302294672002;2023-04-05;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];302432619652;2023-04-07;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302432771201;2023-04-07;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];302509451517;2023-04-07;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];302509568418;2023-04-07;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];302509569624;2023-04-07;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];302510013197;2023-04-07;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302537283610;2023-04-07;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];302708648671;2023-04-08;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302714407688;2023-04-08;1.04;2;-0.25
VOVO FORA [1.01 - 1.10];302719699312;2023-04-08;1.05;2;-0.33
VOVO FORA [1.01 - 1.10];302741913893;2023-04-08;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302753810804;2023-04-09;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];302754296561;2023-04-09;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];302820102888;2023-04-09;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];302944098570;2023-04-10;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];302992458534;2023-04-10;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];303130389123;2023-04-12;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];303203621897;2023-04-12;1.11;2;0.2057
VOVO FORA [1.01 - 1.10];303433013751;2023-04-14;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];303472521943;2023-04-15;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];303483493441;2023-04-15;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];303565701947;2023-04-15;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];303565702723;2023-04-15;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];303565988820;2023-04-15;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];303566476353;2023-04-15;1.02;2;-0.26
VOVO FORA [1.01 - 1.10];303604978753;2023-04-15;1.1;2;0.187
VOVO FORA [1.01 - 1.10];303618034430;2023-04-15;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];303624260991;2023-04-15;1.01;2;-0.29
VOVO FORA [1.01 - 1.10];303643611292;2023-04-16;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];303759981423;2023-04-16;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];303784900519;2023-04-16;1.05;2;-0.31
VOVO FORA [1.01 - 1.10];303982138892;2023-04-18;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];304200459876;2023-04-20;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];304209366972;2023-04-20;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];304221733092;2023-04-21;1.05;2;-0.17
VOVO FORA [1.01 - 1.10];304323816363;2023-04-21;1.05;2;-0.43
VOVO FORA [1.01 - 1.10];304409960989;2023-04-22;1.07;2;0.1309
VOVO FORA [1.01 - 1.10];304459598448;2023-04-22;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304460187499;2023-04-22;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];304463366931;2023-04-22;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304524209568;2023-04-22;1.09;2;0.1683
VOVO FORA [1.01 - 1.10];304535646016;2023-04-23;1.08;2;0.1496
VOVO FORA [1.01 - 1.10];304536462340;2023-04-23;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304559214550;2023-04-23;1.03;2;-0.08
VOVO FORA [1.01 - 1.10];304597816844;2023-04-23;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304615357585;2023-04-23;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];304690986364;2023-04-23;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304692354677;2023-04-23;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];304779860348;2023-04-24;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];304885118157;2023-04-25;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];305091800908;2023-04-27;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];305197047380;2023-04-28;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];305218832143;2023-04-28;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];305263744569;2023-04-29;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];305297099535;2023-04-29;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];305346325796;2023-04-29;1.03;2;-0.21
VOVO FORA [1.01 - 1.10];305346325823;2023-04-29;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];305346670177;2023-04-29;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];305354200112;2023-04-29;1.07;2;-0.12
VOVO FORA [1.01 - 1.10];305403310138;2023-04-29;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];305413977574;2023-04-29;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];305427126723;2023-04-30;1.1;2;0.187
VOVO FORA [1.01 - 1.10];305507542639;2023-04-30;1.07;2;-0.23
VOVO FORA [1.01 - 1.10];305539353029;2023-04-30;1.07;2;8.10983225019157e-18
VOVO FORA [1.01 - 1.10];305809145968;2023-05-03;1.06;2;-0.39
VOVO FORA [1.01 - 1.10];305809145969;2023-05-03;1.07;2;0.1309
VOVO FORA [1.01 - 1.10];305914260361;2023-05-04;1.03;2;0.0561
