NomeBot;IdOrdem;Data;Odd;Stake;PLR
UNDER 0.5 FT [1.48- 2.5];2,95379E+11;06/02/2023;2.18;2;22.066
UNDER 0.5 FT [1.48- 2.5];2,95767E+11;10/02/2023;2.32;2;24.684
UNDER 0.5 FT [1.48- 2.5];2,95767E+11;10/02/2023;2.32;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9586E+11;11/02/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95893E+11;11/02/2023;2.18;2;22.066
UNDER 0.5 FT [1.48- 2.5];2,95893E+11;11/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95894E+11;11/02/2023;2.04;2;19.448
UNDER 0.5 FT [1.48- 2.5];2,95894E+11;11/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95894E+11;11/02/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,95943E+11;11/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9604E+11;12/02/2023;2.16;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96087E+11;12/02/2023;2.06;2;19.822
UNDER 0.5 FT [1.48- 2.5];2,96092E+11;12/02/2023;2.24;2;23.188
UNDER 0.5 FT [1.48- 2.5];2,96106E+11;13/02/2023;1.91;2;17.017
UNDER 0.5 FT [1.48- 2.5];2,96268E+11;14/02/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];2,96269E+11;14/02/2023;2.24;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96269E+11;14/02/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];2,96279E+11;14/02/2023;1.9;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96367E+11;15/02/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96368E+11;15/02/2023;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96594E+11;17/02/2023;2.32;2;-2
UNDER 0.5 FT [1.48- 2.5];2,967E+11;18/02/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,96733E+11;18/02/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96733E+11;18/02/2023;2.28;2;23.936
UNDER 0.5 FT [1.48- 2.5];2,96734E+11;18/02/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];2,96734E+11;18/02/2023;2.1;2;2.057
UNDER 0.5 FT [1.48- 2.5];2,96734E+11;18/02/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,9676E+11;18/02/2023;2.04;2;19.448
UNDER 0.5 FT [1.48- 2.5];2,96761E+11;18/02/2023;1.99;2;186.065
UNDER 0.5 FT [1.48- 2.5];2,96784E+11;18/02/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];2,96784E+11;18/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96789E+11;18/02/2023;2.4;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96875E+11;19/02/2023;2.08;2;20.196
UNDER 0.5 FT [1.48- 2.5];2,96892E+11;19/02/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];2,969E+11;19/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,96938E+11;19/02/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97115E+11;21/02/2023;2;2;-2
