NomeBot;IdOrdem;Data;Odd;Stake;PL
OVER 0.5 HT [1.48- 1.7];300304697204;2023-03-19;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];300305527648;2023-03-19;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];300305527989;2023-03-19;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];300310199295;2023-03-19;1.71;2;1.42
OVER 0.5 HT [1.48- 1.7];300310590999;2023-03-19;1.64;2;-2
OVER 0.5 HT [1.48- 1.7];300324730754;2023-03-19;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];300353932028;2023-03-19;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];300360718068;2023-03-19;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];300367425348;2023-03-19;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];300372504716;2023-03-19;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];300372585866;2023-03-19;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];300372676946;2023-03-19;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];300389117513;2023-03-19;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];300404049307;2023-03-19;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];300411955448;2023-03-19;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];300412052594;2023-03-19;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];300412139898;2023-03-19;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];300412338342;2023-03-19;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];300412338923;2023-03-19;1.56;2;1.12
OVER 0.5 HT [1.48- 1.7];300412485922;2023-03-19;1.55;2;-2
OVER 0.5 HT [1.48- 1.7];300413343087;2023-03-19;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];300418174498;2023-03-19;1.5;2;-2
OVER 0.5 HT [1.48- 1.7];300418717706;2023-03-19;1.5;2;1
OVER 0.5 HT [1.48- 1.7];300432739634;2023-03-19;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];300436683907;2023-03-19;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];300440597152;2023-03-19;1.5;2;-2
OVER 0.5 HT [1.48- 1.7];300444140183;2023-03-19;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];300450576080;2023-03-19;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];300457933349;2023-03-19;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];300467124140;2023-03-20;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];300516412436;2023-03-20;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];300535327901;2023-03-20;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];300605192285;2023-03-21;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];300806022604;2023-03-24;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];300875112204;2023-03-24;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];300875386867;2023-03-24;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];300897982219;2023-03-24;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];300918724071;2023-03-25;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];300975916721;2023-03-25;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];300976434711;2023-03-25;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];300999662331;2023-03-25;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];301000468547;2023-03-25;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];301041033165;2023-03-25;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];301054365173;2023-03-25;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];301067168316;2023-03-25;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];301067168323;2023-03-25;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];301067204241;2023-03-25;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];301071527174;2023-03-26;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];301071564616;2023-03-26;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];301075416370;2023-03-26;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];301076246798;2023-03-26;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];301080963272;2023-03-26;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];301126723754;2023-03-26;1.67;2;1.34
OVER 0.5 HT [1.48- 1.7];301136192453;2023-03-26;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];301167963297;2023-03-26;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];301189103462;2023-03-26;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];301317289006;2023-03-28;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];301390734296;2023-03-29;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];301428987030;2023-03-29;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];301504422678;2023-03-30;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];301557590450;2023-03-31;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];301610792187;2023-03-31;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];301620040533;2023-03-31;1.5;2;1
OVER 0.5 HT [1.48- 1.7];301625561850;2023-03-31;1.57;2;-2
OVER 0.5 HT [1.48- 1.7];301685193303;2023-04-01;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];301708304296;2023-04-01;1.55;2;1.1
OVER 0.5 HT [1.48- 1.7];301712732093;2023-04-01;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];301713026753;2023-04-01;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];301717930444;2023-04-01;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];301723107000;2023-04-01;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];301734871762;2023-04-01;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];301742499543;2023-04-01;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];301750497506;2023-04-01;1.71;2;-2
OVER 0.5 HT [1.48- 1.7];301750498120;2023-04-01;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];301750871693;2023-04-01;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];301752150403;2023-04-01;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];301753520194;2023-04-01;1.5;2;1
OVER 0.5 HT [1.48- 1.7];301781232588;2023-04-01;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];301787178178;2023-04-01;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];301790906951;2023-04-01;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];301792702406;2023-04-01;1.72;2;-2
OVER 0.5 HT [1.48- 1.7];301803757876;2023-04-01;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];301808861244;2023-04-01;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];301813757531;2023-04-01;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];301814104507;2023-04-01;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];301836065498;2023-04-01;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];301839650328;2023-04-01;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];301839650410;2023-04-01;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];301839746604;2023-04-01;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];301839746611;2023-04-01;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];301841286034;2023-04-02;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];301844706047;2023-04-02;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];301844800429;2023-04-02;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];301844844959;2023-04-02;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];301845021782;2023-04-02;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];301849763043;2023-04-02;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];301854140642;2023-04-02;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];301894710645;2023-04-02;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];301902925777;2023-04-02;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];301907173718;2023-04-02;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];301907173732;2023-04-02;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];301919054005;2023-04-02;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];301919257937;2023-04-02;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];301919568520;2023-04-02;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];301924890134;2023-04-02;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];301932256864;2023-04-02;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];301943966711;2023-04-02;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];301945168393;2023-04-02;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];301956256206;2023-04-02;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];301956371223;2023-04-02;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];301962063379;2023-04-02;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];301971709553;2023-04-02;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];301975976079;2023-04-02;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];301984189734;2023-04-02;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];301986237338;2023-04-02;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];301986303350;2023-04-02;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];301990767112;2023-04-02;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];301998097832;2023-04-02;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];302062364100;2023-04-03;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];302063000557;2023-04-03;1.67;2;1.34
OVER 0.5 HT [1.48- 1.7];302071891067;2023-04-03;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];302073837694;2023-04-03;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];302073837706;2023-04-03;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];302094321018;2023-04-04;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];302164004242;2023-04-04;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];302164004300;2023-04-04;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];302164163535;2023-04-04;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];302166522628;2023-04-04;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];302181120675;2023-04-04;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];302181120794;2023-04-04;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];302187977859;2023-04-05;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];302284681067;2023-04-05;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];302284681113;2023-04-05;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];302287121023;2023-04-05;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];302307598523;2023-04-06;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];302309745009;2023-04-06;1.55;2;1.1
OVER 0.5 HT [1.48- 1.7];302309822035;2023-04-06;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];302422546400;2023-04-06;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302428442657;2023-04-07;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];302428442750;2023-04-07;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];302428621355;2023-04-07;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];302428621486;2023-04-07;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302474514402;2023-04-07;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];302481779136;2023-04-07;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];302492501599;2023-04-07;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];302492646382;2023-04-07;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];302492873304;2023-04-07;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];302492873307;2023-04-07;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];302493000669;2023-04-07;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];302525973566;2023-04-07;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];302525973684;2023-04-07;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];302529534184;2023-04-07;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];302538502560;2023-04-07;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302538502605;2023-04-07;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];302555246835;2023-04-07;1.65;2;1.3
OVER 0.5 HT [1.48- 1.7];302555526443;2023-04-07;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];302564385016;2023-04-08;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];302612688774;2023-04-08;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];302615860599;2023-04-08;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];302620366480;2023-04-08;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];302621706657;2023-04-08;1.5;2;1
OVER 0.5 HT [1.48- 1.7];302625801361;2023-04-08;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];302625801398;2023-04-08;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];302630882294;2023-04-08;1.71;2;1.42
OVER 0.5 HT [1.48- 1.7];302637815982;2023-04-08;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];302644381610;2023-04-08;1.56;2;1.12
OVER 0.5 HT [1.48- 1.7];302650933577;2023-04-08;1.5;2;1
OVER 0.5 HT [1.48- 1.7];302651266683;2023-04-08;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];302651997167;2023-04-08;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];302658727572;2023-04-08;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];302658839034;2023-04-08;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];302659147074;2023-04-08;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];302675583201;2023-04-08;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];302675826283;2023-04-08;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302694912869;2023-04-08;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];302695944038;2023-04-08;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];302697767183;2023-04-08;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];302705688672;2023-04-08;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];302710677870;2023-04-08;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];302715852054;2023-04-08;1.71;2;1.42
OVER 0.5 HT [1.48- 1.7];302720760079;2023-04-08;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];302721204784;2023-04-08;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];302721452073;2023-04-08;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];302725835972;2023-04-08;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];302747235300;2023-04-08;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];302747283793;2023-04-08;1.61;2;1.22
OVER 0.5 HT [1.48- 1.7];302747283824;2023-04-08;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];302747328455;2023-04-08;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];302747374509;2023-04-08;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];302747463644;2023-04-08;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];302752305697;2023-04-09;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];302752306270;2023-04-09;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];302752346331;2023-04-09;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];302756977042;2023-04-09;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];302760643925;2023-04-09;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];302760714146;2023-04-09;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];302769549776;2023-04-09;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];302769587325;2023-04-09;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];302774172110;2023-04-09;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];302806387990;2023-04-09;1.55;2;1.1
OVER 0.5 HT [1.48- 1.7];302806483847;2023-04-09;1.5;2;1
OVER 0.5 HT [1.48- 1.7];302806912748;2023-04-09;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];302816954508;2023-04-09;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];302817852720;2023-04-09;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];302823193195;2023-04-09;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];302829863001;2023-04-09;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];302837961653;2023-04-09;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];302845883921;2023-04-09;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];302851244697;2023-04-09;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302860359943;2023-04-09;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];302867572802;2023-04-09;1.5;2;1
OVER 0.5 HT [1.48- 1.7];302867781816;2023-04-09;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];302872475373;2023-04-09;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];302874847750;2023-04-09;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];302878709446;2023-04-09;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];302898626818;2023-04-09;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];302934766355;2023-04-10;1.64;2;1.28
OVER 0.5 HT [1.48- 1.7];302941375521;2023-04-10;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];302973369024;2023-04-10;1.75;2;-2
OVER 0.5 HT [1.48- 1.7];302974211191;2023-04-10;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];303004444362;2023-04-10;1.56;2;1.12
OVER 0.5 HT [1.48- 1.7];303015258191;2023-04-10;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];303015346413;2023-04-10;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];303018818034;2023-04-10;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];303019879402;2023-04-10;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];303073232120;2023-04-11;1.65;2;1.3
OVER 0.5 HT [1.48- 1.7];303095735704;2023-04-11;1.71;2;1.42
OVER 0.5 HT [1.48- 1.7];303109129524;2023-04-11;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];303120393136;2023-04-11;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];303126448247;2023-04-12;1.67;2;1.34
OVER 0.5 HT [1.48- 1.7];303126508447;2023-04-12;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];303171415742;2023-04-12;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];303196064371;2023-04-12;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];303204387881;2023-04-12;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];303204438146;2023-04-12;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];303207145695;2023-04-12;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];303217926498;2023-04-12;1.51;2;1.02
OVER 0.5 HT [1.48- 1.7];303223466517;2023-04-13;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];303223725856;2023-04-13;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];303225355425;2023-04-13;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];303266428100;2023-04-13;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];303290244140;2023-04-13;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];303298096077;2023-04-13;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];303298204803;2023-04-13;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];303310653822;2023-04-13;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];303312177767;2023-04-13;1.5;2;1
OVER 0.5 HT [1.48- 1.7];303313816721;2023-04-13;1.5;2;1
OVER 0.5 HT [1.48- 1.7];303317753477;2023-04-14;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];303396269525;2023-04-14;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];303396414715;2023-04-14;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];303405897404;2023-04-14;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];303412205374;2023-04-14;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];303419875974;2023-04-14;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];303443261308;2023-04-14;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];303465945822;2023-04-15;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];303470640128;2023-04-15;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];303470836343;2023-04-15;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];303470836421;2023-04-15;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];303475836273;2023-04-15;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];303503399990;2023-04-15;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];303503400117;2023-04-15;1.5;2;1
OVER 0.5 HT [1.48- 1.7];303503400232;2023-04-15;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];303503400244;2023-04-15;1.57;2;-2
OVER 0.5 HT [1.48- 1.7];303509039757;2023-04-15;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];303509366294;2023-04-15;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];303515529705;2023-04-15;1.69;2;1.38
OVER 0.5 HT [1.48- 1.7];303529505764;2023-04-15;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];303537555337;2023-04-15;1.47;2;0.94
OVER 0.5 HT [1.48- 1.7];303544725090;2023-04-15;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];303544725639;2023-04-15;1.65;2;1.3
OVER 0.5 HT [1.48- 1.7];303545088935;2023-04-15;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];303546125253;2023-04-15;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];303580228493;2023-04-15;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];303583014404;2023-04-15;1.58;2;-2
OVER 0.5 HT [1.48- 1.7];303586590712;2023-04-15;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];303600610426;2023-04-15;1.5;2;-2
OVER 0.5 HT [1.48- 1.7];303603138231;2023-04-15;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];303603138277;2023-04-15;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];303606151010;2023-04-15;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];303606318253;2023-04-15;1.64;2;-2
OVER 0.5 HT [1.48- 1.7];303611928353;2023-04-15;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];303623913100;2023-04-15;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];303630642479;2023-04-15;1.65;2;1.3
OVER 0.5 HT [1.48- 1.7];303633070424;2023-04-15;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];303633108377;2023-04-15;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];303633188357;2023-04-15;1.57;2;-2
OVER 0.5 HT [1.48- 1.7];303637943548;2023-04-16;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];303638035739;2023-04-16;1.57;2;-2
OVER 0.5 HT [1.48- 1.7];303638233227;2023-04-16;1.71;2;1.42
OVER 0.5 HT [1.48- 1.7];303640770580;2023-04-16;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];303646656973;2023-04-16;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];303684467308;2023-04-16;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];303696662769;2023-04-16;1.54;2;-2
OVER 0.5 HT [1.48- 1.7];303701362563;2023-04-16;1.5;2;1
OVER 0.5 HT [1.48- 1.7];303707451279;2023-04-16;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];303713319037;2023-04-16;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];303720343757;2023-04-16;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];303739185804;2023-04-16;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];303745143730;2023-04-16;1.53;2;1.06
OVER 0.5 HT [1.48- 1.7];303745605134;2023-04-16;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];303751213630;2023-04-16;1.71;2;-2
OVER 0.5 HT [1.48- 1.7];303762401415;2023-04-16;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];303765778221;2023-04-16;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];303770168997;2023-04-16;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];303777836026;2023-04-16;1.57;2;1.14
OVER 0.5 HT [1.48- 1.7];303778224287;2023-04-16;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];303782606634;2023-04-16;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];303790674113;2023-04-16;1.5;2;1
OVER 0.5 HT [1.48- 1.7];303793201404;2023-04-16;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];303839112434;2023-04-17;1.54;2;1.08
OVER 0.5 HT [1.48- 1.7];303865350361;2023-04-17;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];303874484898;2023-04-17;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];303876144382;2023-04-17;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];303876527030;2023-04-17;1.48;2;0.96
OVER 0.5 HT [1.48- 1.7];303878356451;2023-04-17;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];303967849640;2023-04-18;1.59;2;1.18
OVER 0.5 HT [1.48- 1.7];303967849822;2023-04-18;1.67;2;1.34
OVER 0.5 HT [1.48- 1.7];303967849867;2023-04-18;1.7;2;1.4
OVER 0.5 HT [1.48- 1.7];303967849870;2023-04-18;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];303967939581;2023-04-18;1.57;2;-2
OVER 0.5 HT [1.48- 1.7];303967939625;2023-04-18;1.62;2;1.24
OVER 0.5 HT [1.48- 1.7];303967939750;2023-04-18;1.68;2;1.36
OVER 0.5 HT [1.48- 1.7];303967939806;2023-04-18;1.63;2;1.26
OVER 0.5 HT [1.48- 1.7];303968041842;2023-04-18;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];303968041940;2023-04-18;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];304086166318;2023-04-19;1.6;2;1.2
OVER 0.5 HT [1.48- 1.7];304088421384;2023-04-19;1.66;2;1.32
OVER 0.5 HT [1.48- 1.7];304088858665;2023-04-19;1.49;2;0.98
OVER 0.5 HT [1.48- 1.7];304089156463;2023-04-19;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];304102580869;2023-04-19;1.65;2;1.3
OVER 0.5 HT [1.48- 1.7];304107804394;2023-04-20;1.64;2;-2
OVER 0.5 HT [1.48- 1.7];304111522410;2023-04-20;1.58;2;1.16
OVER 0.5 HT [1.48- 1.7];304114653709;2023-04-20;1.52;2;1.04
OVER 0.5 HT [1.48- 1.7];304114874825;2023-04-20;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];304205137718;2023-04-20;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];304211457958;2023-04-21;1.48;2;0.96
