IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
115;OVER 0.5 HT [2.02- 2.5];283688531142;2022-10-09T17:22:43.133Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283692001535;2022-10-09T17:51:00.915Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283695858410;2022-10-09T18:25:31.478Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283702144213;2022-10-09T19:15:42.763Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283702503746;2022-10-09T19:18:13.067Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283702572487;2022-10-09T19:18:42.981Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283702933978;2022-10-09T19:21:13.662Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283703160458;2022-10-09T19:22:42.774Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283703236569;2022-10-09T19:23:13.803Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283713184395;2022-10-09T20:51:13.164Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283715496360;2022-10-09T21:20:12.690Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283717577492;2022-10-09T21:41:42.302Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283718028315;2022-10-09T21:46:44.174Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283718073293;2022-10-09T21:47:13.573Z;2;2.28;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283722663395;2022-10-09T22:51:44.390Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283723082414;2022-10-09T22:59:13.510Z;2;2.3;BACK;2.6;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283725509210;2022-10-10T00:00:13.070Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283727365946;2022-10-10T00:57:12.588Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283782623431;2022-10-10T17:17:30.532Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283796688042;2022-10-10T19:23:31.117Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
