ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
63;OVER 0.5 HT [2.02- 2.5];277205893623;2022-08-14T23:53:36.728Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Racing Club v Boca Juniors;31646988;FIRST_HALF_GOALS_05;1.201855669;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277211600699;2022-08-15T02:32:36.158Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Seattle Sounders v Real Salt Lake;31639769;FIRST_HALF_GOALS_05;1.201743677;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277247099876;2022-08-15T15:08:08.386Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Maritimo v Chaves;31647183;FIRST_HALF_GOALS_05;1.201869143;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277250711821;2022-08-15T15:45:39.125Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Oviedo v Andorra CF;31648493;FIRST_HALF_GOALS_05;1.201890480;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277251529106;2022-08-15T15:54:09.178Z;2;2.18;BACK;-2;Over 0.5 Goals;5851483;Athletic Bilbao v Mallorca;31553372;FIRST_HALF_GOALS_05;1.200520618;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277254609511;2022-08-15T16:20:40.264Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Adanaspor v Tuzlaspor;31662834;FIRST_HALF_GOALS_05;1.202084790;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277259019332;2022-08-15T16:55:10.763Z;2;2;BACK;2;Over 0.5 Goals;5851483;Verona v Napoli;31553000;FIRST_HALF_GOALS_05;1.200518560;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277266422583;2022-08-15T17:44:11.430Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Getafe v Atletico Madrid;31553356;FIRST_HALF_GOALS_05;1.200521228;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277271459463;2022-08-15T18:20:43.385Z;2;2.12;BACK;-2;Over 0.5 Goals;5851483;Erzurum BB v Pendikspor;31661134;FIRST_HALF_GOALS_05;1.202064771;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277283087097;2022-08-15T19:52:14.980Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Pacos Ferreira v Portimonense;31647182;FIRST_HALF_GOALS_05;1.201869267;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277283468990;2022-08-15T19:56:45.573Z;2;2;BACK;2;Over 0.5 Goals;5851483;Betis v Elche;31553360;FIRST_HALF_GOALS_05;1.200520862;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277286304534;2022-08-15T20:31:17.472Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Once Caldas v Boyaca Patriotas;31649089;FIRST_HALF_GOALS_05;1.201895924;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277290878919;2022-08-15T22:41:11.459Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;La Equidad v America de Cali S.A;31649081;FIRST_HALF_GOALS_05;1.201896014;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277362375967;2022-08-16T19:02:25.715Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;MK Dons v Port Vale;31647900;FIRST_HALF_GOALS_05;1.201877315;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277362969655;2022-08-16T19:04:51.362Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Preston v Rotherham;31647665;FIRST_HALF_GOALS_05;1.201878775;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277362970761;2022-08-16T19:04:52.070Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Shrewsbury v Derby;31647903;FIRST_HALF_GOALS_05;1.201876901;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277363453354;2022-08-16T19:06:52.268Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Fleetwood Town v Cheltenham;31647902;FIRST_HALF_GOALS_05;1.201876991;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277363454166;2022-08-16T19:06:52.620Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Exeter v Wycombe;31647905;FIRST_HALF_GOALS_05;1.201876705;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277363898950;2022-08-16T19:08:51.307Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Burton Albion v Ipswich;31647906;FIRST_HALF_GOALS_05;1.201876517;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277364025643;2022-08-16T19:09:22.573Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Portsmouth v Cambridge Utd;31647936;FIRST_HALF_GOALS_05;1.201876157;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277364141949;2022-08-16T19:09:51.416Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Burnley v Hull;31647668;FIRST_HALF_GOALS_05;1.201878415;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277366938371;2022-08-16T19:21:56.360Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;QPR v Blackpool;31647702;FIRST_HALF_GOALS_05;1.201877781;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277381585536;2022-08-16T22:15:45.611Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;San Lorenzo v CA Platense;31653204;FIRST_HALF_GOALS_05;1.201948278;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277384605759;2022-08-16T23:40:43.615Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Londrina v Bahia;31655146;FIRST_HALF_GOALS_05;1.201975697;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277387655487;2022-08-17T00:44:43.998Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;CA Independiente v Huracan;31653202;FIRST_HALF_GOALS_05;1.201948498;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277393988180;2022-08-17T03:08:44.447Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Los Angeles FC v DC Utd;31654216;FIRST_HALF_GOALS_05;1.201959623;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277403609802;2022-08-17T08:11:46.566Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Sichuan Jiuniu FC v Shaanxi Changan Athletic;31667449;FIRST_HALF_GOALS_05;1.202167525;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277403832785;2022-08-17T08:18:16.528Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Kunshan v Nantong Zhiyun F.C;31667229;FIRST_HALF_GOALS_05;1.202164362;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277462166674;2022-08-17T19:04:05.524Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Stoke v Middlesbrough;31647701;FIRST_HALF_GOALS_05;1.201877905;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277464817113;2022-08-17T19:25:05.627Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;West Brom v Cardiff;31647696;FIRST_HALF_GOALS_05;1.201878273;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277464884548;2022-08-17T19:25:35.631Z;2;2.14;BACK;2.28;Over 0.5 Goals;5851483;Sheff Utd v Sunderland;31647704;FIRST_HALF_GOALS_05;1.201877541;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277467132814;2022-08-17T19:45:35.536Z;2;2;BACK;2;Over 0.5 Goals;5851483;Newells v Lanus;31655907;FIRST_HALF_GOALS_05;1.201983362;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277467598129;2022-08-17T19:51:06.336Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Tigre v Atl Tucuman;31655933;FIRST_HALF_GOALS_05;1.201983940;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277474525120;2022-08-17T22:16:05.178Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Criciuma v Operario PR;31655771;FIRST_HALF_GOALS_05;1.201981960;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277474885526;2022-08-17T22:25:35.220Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483;Arsenal de Sarandi v River Plate;31656172;FIRST_HALF_GOALS_05;1.201999797;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277479330473;2022-08-18T00:06:35.711Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Toronto FC v New England;31654736;FIRST_HALF_GOALS_05;1.201966651;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277482077615;2022-08-18T00:49:35.516Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Athletico-PR v Flamengo;31637560;FIRST_HALF_GOALS_05;1.201711938;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277482253952;2022-08-18T00:52:05.720Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Corinthians v Atletico GO;31637561;FIRST_HALF_GOALS_05;1.201711828;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277482253963;2022-08-18T00:52:05.742Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Boca Juniors v Rosario Central;31656433;FIRST_HALF_GOALS_05;1.201999327;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277484551951;2022-08-18T01:31:35.632Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;FC Dallas v Philadelphia;31654675;FIRST_HALF_GOALS_05;1.201966981;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277499607530;2022-08-18T08:12:07.819Z;2;2.1;BACK;2.2;Over 0.5 Goals;5851483;Guangx v Enterprises;31668876;FIRST_HALF_GOALS_05;1.202195085;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277499994345;2022-08-18T08:18:37.667Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483;Nanjing Fengfan v Qingdao Youth Island;31668872;FIRST_HALF_GOALS_05;1.202185261;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277566753200;2022-08-18T19:49:55.425Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Aldosivi v Velez Sarsfield;31658578;FIRST_HALF_GOALS_05;1.202018048;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277578577042;2022-08-19T00:16:16.794Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;America MG v Sao Paulo;31640054;FIRST_HALF_GOALS_05;1.201748513;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277579804910;2022-08-19T00:40:15.847Z;2;2.1;BACK;2.2;Over 0.5 Goals;5851483;Tombense MG v Sport Recife;31656514;FIRST_HALF_GOALS_05;1.202002087;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277660418609;2022-08-19T18:21:00.783Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Espanyol v Rayo Vallecano;31565600;FIRST_HALF_GOALS_05;1.200690164;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277668644757;2022-08-19T19:03:03.341Z;2;2.24;BACK;2.48;Over 0.5 Goals;5851483;Mgladbach v Hertha Berlin;31645476;FIRST_HALF_GOALS_05;1.201824637;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277669395460;2022-08-19T19:07:17.306Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;SSD Bari v Palermo;31663401;FIRST_HALF_GOALS_05;1.202099697;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277681015755;2022-08-19T20:21:53.082Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Alaves v Mirandes;31662571;FIRST_HALF_GOALS_05;1.202084045;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277681451009;2022-08-19T20:25:46.417Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Sevilla v Valladolid;31565607;FIRST_HALF_GOALS_05;1.200689554;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277681460791;2022-08-19T20:25:46.417Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Sevilla v Valladolid;31565607;FIRST_HALF_GOALS_05;1.200689554;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277686722444;2022-08-19T22:16:46.152Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Ituano v Novorizontino;31659030;FIRST_HALF_GOALS_05;1.202028993;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277689106851;2022-08-19T23:20:46.163Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Cerrito v Cerro Largo FC;31665071;FIRST_HALF_GOALS_05;1.202143098;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277692687620;2022-08-20T00:40:46.650Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Nautico PE v Vila Nova;31659478;FIRST_HALF_GOALS_05;1.202039192;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277693286753;2022-08-20T00:53:46.586Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Alianza Petrolera v Deportivo Cali;31662361;FIRST_HALF_GOALS_05;1.202101590;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277733079428;2022-08-20T11:21:32.564Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;SV Sandhausen v Nurnberg;31662020;FIRST_HALF_GOALS_05;1.202076093;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277737908781;2022-08-20T11:52:02.037Z;2;2;BACK;2;Over 0.5 Goals;5851483;Hibernian v Rangers;31660426;FIRST_HALF_GOALS_05;1.202053130;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277760508771;2022-08-20T13:53:11.306Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Augsburg v Mainz;31645438;FIRST_HALF_GOALS_05;1.201823968;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277760895464;2022-08-20T13:55:11.954Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Wolfsburg v Schalke 04;31645477;FIRST_HALF_GOALS_05;1.201824997;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277763173038;2022-08-20T14:03:52.536Z;2;2.1;BACK;2.2;Over 0.5 Goals;5851483;Dortmund v Werder Bremen;31646022;FIRST_HALF_GOALS_05;1.201836492;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277771626516;2022-08-20T14:29:42.670Z;2;2.36;BACK;-2;Over 0.5 Goals;5851483;Fleetwood Town v Derby;31662890;FIRST_HALF_GOALS_05;1.202089423;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277771780336;2022-08-20T14:30:12.181Z;2;2.48;BACK;-2;Over 0.5 Goals;5851483;Oxford Utd v Morecambe;31660806;FIRST_HALF_GOALS_05;1.202061437;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277772130101;2022-08-20T14:31:21.340Z;2;2.44;BACK;-2;Over 0.5 Goals;5851483;Exeter v Cheltenham;31662888;FIRST_HALF_GOALS_05;1.202089603;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277772588727;2022-08-20T14:32:46.350Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;St Johnstone v Aberdeen;31660655;FIRST_HALF_GOALS_05;1.202059083;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277772619420;2022-08-20T14:32:46.350Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;St Johnstone v Aberdeen;31660655;FIRST_HALF_GOALS_05;1.202059083;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277808455291;2022-08-20T16:53:25.415Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Torino v Lazio;31580813;FIRST_HALF_GOALS_05;1.200910027;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277808752646;2022-08-20T16:55:24.023Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Union Berlin v RB Leipzig;31645479;FIRST_HALF_GOALS_05;1.201825117;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277808906821;2022-08-20T16:56:24.009Z;2;2;BACK;-2;Over 0.5 Goals;5851483;Udinese v Salernitana;31612124;FIRST_HALF_GOALS_05;1.201357395;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277818788961;2022-08-20T17:45:57.790Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Albacete v Burgos;31664850;FIRST_HALF_GOALS_05;1.202138361;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277819535078;2022-08-20T17:49:58.708Z;2;2.16;BACK;-2;Over 0.5 Goals;5851483;Zaragoza v Levante;31662579;FIRST_HALF_GOALS_05;1.202083824;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277820454474;2022-08-20T17:55:30.671Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Sturm Graz v LASK Linz;31661433;FIRST_HALF_GOALS_05;1.202071136;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277831532258;2022-08-20T18:56:54.077Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Braunschweig v Fortuna Dusseldorf;31662941;FIRST_HALF_GOALS_05;1.202100357;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277832937122;2022-08-20T19:04:53.208Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Perugia v Parma;31663403;FIRST_HALF_GOALS_05;1.202100467;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277833137284;2022-08-20T19:05:55.288Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Altinordu v Sakaryaspor;31674377;FIRST_HALF_GOALS_05;1.202272093;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277834428747;2022-08-20T19:13:22.974Z;2;2.1;BACK;2.2;Over 0.5 Goals;5851483;Sassuolo v Lecce;31615135;FIRST_HALF_GOALS_05;1.201413970;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277834680631;2022-08-20T19:14:53.825Z;2;2.24;BACK;-2;Over 0.5 Goals;5851483;Genoa v Benevento;31663402;FIRST_HALF_GOALS_05;1.202100577;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277835183093;2022-08-20T19:17:53.788Z;2;2.28;BACK;2.56;Over 0.5 Goals;5851483;Inter v Spezia;31607175;FIRST_HALF_GOALS_05;1.201284484;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277835600551;2022-08-20T19:20:23.259Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Deportivo Pereira v Cortulua;31665224;FIRST_HALF_GOALS_05;1.202139165;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277838687964;2022-08-20T19:42:24.307Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Chapecoense v Brusque FC;31661201;FIRST_HALF_GOALS_05;1.202065946;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277840218742;2022-08-20T19:53:59.367Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Porto v Sporting Lisbon;31659515;FIRST_HALF_GOALS_05;1.202035493;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277840663217;2022-08-20T19:57:29.254Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Atletico MG v Goias;31661202;FIRST_HALF_GOALS_05;1.202066166;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277843718508;2022-08-20T20:16:54.818Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Granada v Racing Santander;31662583;FIRST_HALF_GOALS_05;1.202083513;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277849240805;2022-08-20T21:21:06.014Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Boyaca Patriotas v Rionegro;31667473;FIRST_HALF_GOALS_05;1.202170269;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277849488863;2022-08-20T21:25:04.703Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Colon v Tigre;31663704;FIRST_HALF_GOALS_05;1.202113333;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277857479072;2022-08-20T23:46:28.787Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Huracan v Newells;31663983;FIRST_HALF_GOALS_05;1.202118625;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277858525292;2022-08-21T00:02:29.915Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Montreal Impact v New England;31663986;FIRST_HALF_GOALS_05;1.202117367;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277858877059;2022-08-21T00:07:59.148Z;2;2.18;BACK;2.36;Over 0.5 Goals;5851483;DC Utd v Philadelphia;31663987;FIRST_HALF_GOALS_05;1.202117257;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277864395612;2022-08-21T01:33:00.210Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Colorado v Houston Dynamo;31661157;FIRST_HALF_GOALS_05;1.202063701;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277864432753;2022-08-21T01:33:30.438Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Ind Medellin v Santa Fe;31665241;FIRST_HALF_GOALS_05;1.202139051;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277868255099;2022-08-21T02:39:59.524Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483;Real Salt Lake v Vancouver Whitecaps;31661159;FIRST_HALF_GOALS_05;1.202063811;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277893966621;2022-08-21T10:24:09.504Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Shonan v Kashima;31664055;FIRST_HALF_GOALS_05;1.202117875;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277900956387;2022-08-21T11:20:10.917Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483;Bristol City v Cardiff;31662770;FIRST_HALF_GOALS_05;1.202100801;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277917211021;2022-08-21T13:05:45.312Z;2;2.1;BACK;2.2;Over 0.5 Goals;5851483;Sparta Rotterdam v Ajax;31663204;FIRST_HALF_GOALS_05;1.202100911;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277926496205;2022-08-21T13:56:43.173Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Eintracht Frankfurt v FC Koln;31645474;FIRST_HALF_GOALS_05;1.201825237;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277930468421;2022-08-21T14:18:42.517Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Pendikspor v Altay;31675508;FIRST_HALF_GOALS_05;1.202286455;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277936133598;2022-08-21T14:48:43.334Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Casa Pia v Boavista;31661266;FIRST_HALF_GOALS_05;1.202065003;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277939967801;2022-08-21T15:14:41.697Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;RKC Waalwijk v Feyenoord;31663837;FIRST_HALF_GOALS_05;1.202111331;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277941594133;2022-08-21T15:24:42.471Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;SV Ried v WSG Wattens;31663839;FIRST_HALF_GOALS_05;1.202113243;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277944967389;2022-08-21T15:42:42.642Z;2;2.22;BACK;-2;Over 0.5 Goals;5851483;Oviedo v Leganes;31664852;FIRST_HALF_GOALS_05;1.202133653;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277946694340;2022-08-21T15:52:44.071Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Athletic Bilbao v Valencia;31565209;FIRST_HALF_GOALS_05;1.200684743;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277951446409;2022-08-21T16:18:15.564Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483;Lanus v Arsenal de Sarandi;31665532;FIRST_HALF_GOALS_05;1.202146718;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277954872827;2022-08-21T16:37:18.554Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Malatyaspor v Adanaspor;31676407;FIRST_HALF_GOALS_05;1.202297352;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277957642652;2022-08-21T16:53:47.510Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Empoli v Fiorentina;31557764;FIRST_HALF_GOALS_05;1.200579046;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277958459711;2022-08-21T16:59:44.160Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Napoli v AC Monza;31607185;FIRST_HALF_GOALS_05;1.201284362;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277966333100;2022-08-21T17:50:42.958Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483;Huesca v FC Cartagena;31664853;FIRST_HALF_GOALS_05;1.202133743;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277966563789;2022-08-21T17:52:43.309Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Atletico Madrid v Villarreal;31565208;FIRST_HALF_GOALS_05;1.200684866;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277973498219;2022-08-21T18:50:43.805Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483;Godoy Cruz v CA Independiente;31665679;FIRST_HALF_GOALS_05;1.202161328;FIRST_HALF_GOALS_05
63;OVER 0.5 HT [2.02- 2.5];277975273003;2022-08-21T19:02:12.544Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483;Sudtirol v Venezia;31663729;FIRST_HALF_GOALS_05;1.202109170;FIRST_HALF_GOALS_05
