IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
62;OVER 0.5 HT [1.71- 2];2.77667E+11;2022-08-19T18:55:27.189Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.7768E+11;2022-08-19T20:16:22.840Z;2;1.72;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.7768E+11;2022-08-19T20:17:23.155Z;2;1.84;BACK;1.68;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77687E+11;2022-08-19T22:11:16.189Z;2;1.85;BACK;1.7;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77689E+11;2022-08-19T23:16:46.129Z;2;1.87;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77693E+11;2022-08-20T00:44:46.913Z;2;1.73;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77703E+11;2022-08-20T05:18:25.720Z;2;1.7;BACK;1.4;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77732E+11;2022-08-20T11:15:01.765Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77737E+11;2022-08-20T11:45:02.799Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77753E+11;2022-08-20T13:19:06.474Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77759E+11;2022-08-20T13:46:08.440Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.7776E+11;2022-08-20T13:48:38.704Z;2;1.75;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77761E+11;2022-08-20T13:57:09.784Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.908Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.930Z;2;1.97;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.946Z;2;1.8;BACK;1.6;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.962Z;2;2;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.981Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77767E+11;2022-08-20T14:17:12.998Z;2;1.98;BACK;1.96;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77807E+11;2022-08-20T16:46:31.859Z;2;1.76;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77807E+11;2022-08-20T16:47:23.907Z;2;1.74;BACK;1.48;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77808E+11;2022-08-20T16:49:53.645Z;2;1.73;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77819E+11;2022-08-20T17:45:58.169Z;2;1.98;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77819E+11;2022-08-20T17:49:27.525Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77831E+11;2022-08-20T18:52:25.040Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77832E+11;2022-08-20T18:57:25.183Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483
62;OVER 0.5 HT [1.71- 2];2.77832E+11;2022-08-20T18:59:00.357Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483
