NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];2,95E+11;05/02/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];2,96E+11;09/02/2023;1.61;2;-2
OVER 0.5 HT [1.48- 1.7];2,96E+11;10/02/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];2,96E+11;11/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,96E+11;11/02/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];2,96E+11;11/02/2023;1.62;2;-2
OVER 0.5 HT [1.48- 1.7];2,96E+11;12/02/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];2,96E+11;12/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,96E+11;12/02/2023;1.65;2;-2
OVER 0.5 HT [1.48- 1.7];2,96E+11;12/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,96E+11;13/02/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];2,96E+11;14/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,96E+11;14/02/2023;1.67;2;12.529
OVER 0.5 HT [1.48- 1.7];2,96E+11;17/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,97E+11;17/02/2023;1.52;2;-2
OVER 0.5 HT [1.48- 1.7];2,97E+11;18/02/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];2,97E+11;18/02/2023;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];2,97E+11;18/02/2023;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];2,97E+11;19/02/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];2,98E+11;25/02/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,98E+11;25/02/2023;1.56;2;10.472
OVER 0.5 HT [1.48- 1.7];2,98E+11;26/02/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];2,98E+11;26/02/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];2,98E+11;26/02/2023;1.62;2;11.594
OVER 0.5 HT [1.48- 1.7];2,98E+11;26/02/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];2,98E+11;26/02/2023;1.63;2;11.781
OVER 0.5 HT [1.48- 1.7];2,98E+11;28/02/2023;1.59;2;-2
OVER 0.5 HT [1.48- 1.7];2,98E+11;03/03/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,98E+11;04/03/2023;1.58;2;-2
