ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
33;OVER 0.5 HT [1.48- 1.7];278629685084;2022-08-27T19:45:52.959Z;2;1.47;BACK;-2;Over 0.5 Goals;5851483;Sporting Lisbon v Chaves;31679653;FIRST_HALF_GOALS_05;1.202353534;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278632816674;2022-08-27T20:07:18.895Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483;Minnesota Utd v Houston Dynamo;31672475;FIRST_HALF_GOALS_05;1.202238081;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278633588044;2022-08-27T20:11:50.887Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483;Almeria v Sevilla;31662633;FIRST_HALF_GOALS_05;1.202084902;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278637913007;2022-08-27T20:44:13.664Z;2;1.71;BACK;-2;Over 0.5 Goals;5851483;Santa Fe v Boyaca Patriotas;31684813;FIRST_HALF_GOALS_05;1.202440093;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278647693117;2022-08-27T23:20:07.083Z;2;1.52;BACK;1.04;Over 0.5 Goals;5851483;New York Red Bulls v Inter Miami CF;31679015;FIRST_HALF_GOALS_05;1.202339578;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278648842732;2022-08-27T23:42:07.820Z;2;1.68;BACK;1.36;Over 0.5 Goals;5851483;Tigre v River Plate;31681009;FIRST_HALF_GOALS_05;1.202387734;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278649411842;2022-08-27T23:51:08.508Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483;FC Cincinnati v Columbus;31679086;FIRST_HALF_GOALS_05;1.202340929;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278650690379;2022-08-28T00:11:09.013Z;2;1.67;BACK;-2;Over 0.5 Goals;5851483;Ceara SC Fortaleza v Athletico-PR;31676593;FIRST_HALF_GOALS_05;1.202300278;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278651436264;2022-08-28T00:21:10.332Z;2;1.53;BACK;-2;Over 0.5 Goals;5851483;Charlotte FC v Toronto FC;31679085;FIRST_HALF_GOALS_05;1.202341039;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278651570073;2022-08-28T00:23:10.385Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483;Chicago Fire v CF Montreal;31673434;FIRST_HALF_GOALS_05;1.202252551;FIRST_HALF_GOALS_05
