ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
62;OVER 0.5 HT [1.71- 2];277100010633;2022-08-14T10:23:57.165Z;2;1.79;BACK;-2;Over 0.5 Goals;5851483;G-Osaka v Shimizu;31646033;FIRST_HALF_GOALS_05;1.201836376;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277111496932;2022-08-14T11:48:57.578Z;2;1.74;BACK;1.48;Over 0.5 Goals;5851483;Fortuna Dusseldorf v Greuther Furth;31647646;FIRST_HALF_GOALS_05;1.201870725;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277111765876;2022-08-14T11:50:58.887Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483;Hannover v Jahn Regensburg;31646943;FIRST_HALF_GOALS_05;1.201857467;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277129880486;2022-08-14T13:41:14.433Z;2;1.74;BACK;-2;Over 0.5 Goals;5851483;Mainz v Union Berlin;31539141;FIRST_HALF_GOALS_05;1.200330363;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277135329982;2022-08-14T14:13:18.878Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Blackburn v West Brom;31636325;FIRST_HALF_GOALS_05;1.201694164;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277135331852;2022-08-14T14:13:19.341Z;2;1.79;BACK;-2;Over 0.5 Goals;5851483;Coritiba v Atletico MG;31638824;FIRST_HALF_GOALS_05;1.201730680;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277142118559;2022-08-14T14:46:47.470Z;2;1.99;BACK;1.98;Over 0.5 Goals;5851483;Boavista v Santa Clara;31646571;FIRST_HALF_GOALS_05;1.201845238;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277152385720;2022-08-14T15:45:17.045Z;2;1.91;BACK;1.82;Over 0.5 Goals;5851483;Cadiz v Real Sociedad;31553352;FIRST_HALF_GOALS_05;1.200521716;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277152577543;2022-08-14T15:46:17.032Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Torque v Defensor Sporting;31652263;FIRST_HALF_GOALS_05;1.201936448;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277163715868;2022-08-14T16:48:10.174Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483;Lazio v Bologna;31553002;FIRST_HALF_GOALS_05;1.200518315;FIRST_HALF_GOALS_05
